competicion,jornada,fecha,hora,local,visitante,resultado,estado,enlace_partido
Primeira Liga Portugal,1. Jornada,08.08.2025,21:15,Casa Pia AC,Sporting CP,0:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305310/casa-pia-ac_sporting-cp/lineup/
Primeira Liga Portugal,1. Jornada,09.08.2025,16:30,CD Nacional,Gil Vicente,0:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305328/cd-nacional_gil-vicente/lineup/
Primeira Liga Portugal,1. Jornada,09.08.2025,21:30,FC Arouca,AVS,3:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305319/fc-arouca_avs/lineup/
Primeira Liga Portugal,1. Jornada,10.08.2025,18:00,FC Famalicão,CD Santa Clara,3:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305331/fc-famalicao_cd-santa-clara/lineup/
Primeira Liga Portugal,1. Jornada,10.08.2025,21:30,Sporting Braga,CD Tondela,3:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305313/sporting-braga_cd-tondela/lineup/
Primeira Liga Portugal,1. Jornada,10.08.2025,21:30,Moreirense FC,FC Alverca,2:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305325/moreirense-fc_fc-alverca/lineup/
Primeira Liga Portugal,1. Jornada,11.08.2025,19:45,GD Estoril,Estrela Amadora,1:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305322/gd-estoril_estrela-amadora/lineup/
Primeira Liga Portugal,1. Jornada,11.08.2025,21:45,FC Porto,Vitória Guimarães,3:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305334/fc-porto_vitoria-guimaraes/lineup/
Primeira Liga Portugal,1. Jornada,23.09.2025,21:15,SL Benfica,Rio Ave FC,1:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305316/sl-benfica_rio-ave-fc/lineup/
Primeira Liga Portugal,2. Jornada,15.08.2025,16:45,AVS,Casa Pia AC,0:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305337/avs_casa-pia-ac/lineup/
Primeira Liga Portugal,2. Jornada,16.08.2025,16:30,CD Tondela,FC Famalicão,0:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305358/cd-tondela_fc-famalicao/lineup/
Primeira Liga Portugal,2. Jornada,16.08.2025,19:00,Vitória Guimarães,GD Estoril,3:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305352/vitoria-guimaraes_gd-estoril/lineup/
Primeira Liga Portugal,2. Jornada,16.08.2025,21:30,Estrela Amadora,SL Benfica,0:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305361/estrela-amadora_sl-benfica/lineup/
Primeira Liga Portugal,2. Jornada,17.08.2025,16:30,Rio Ave FC,CD Nacional,1:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305349/rio-ave-fc_cd-nacional/lineup/
Primeira Liga Portugal,2. Jornada,17.08.2025,19:00,FC Alverca,Sporting Braga,0:3,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305340/fc-alverca_sporting-braga/lineup/
Primeira Liga Portugal,2. Jornada,17.08.2025,19:00,CD Santa Clara,Moreirense FC,0:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305346/cd-santa-clara_moreirense-fc/lineup/
Primeira Liga Portugal,2. Jornada,17.08.2025,21:30,Sporting CP,FC Arouca,6:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305355/sporting-cp_fc-arouca/lineup/
Primeira Liga Portugal,2. Jornada,18.08.2025,21:15,Gil Vicente,FC Porto,0:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305343/gil-vicente_fc-porto/lineup/
Primeira Liga Portugal,3. Jornada,23.08.2025,17:00,Moreirense FC,Vitória Guimarães,2:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305388/moreirense-fc_vitoria-guimaraes/lineup/
Primeira Liga Portugal,3. Jornada,23.08.2025,19:00,CD Nacional,Sporting CP,1:4,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305364/cd-nacional_sporting-cp/lineup/
Primeira Liga Portugal,3. Jornada,23.08.2025,21:30,FC Arouca,Rio Ave FC,3:3,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305367/fc-arouca_rio-ave-fc/lineup/
Primeira Liga Portugal,3. Jornada,23.08.2025,21:30,SL Benfica,CD Tondela,3:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305373/sl-benfica_cd-tondela/lineup/
Primeira Liga Portugal,3. Jornada,24.08.2025,16:30,FC Famalicão,Gil Vicente,0:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305370/fc-famalicao_gil-vicente/lineup/
Primeira Liga Portugal,3. Jornada,24.08.2025,19:00,FC Porto,Casa Pia AC,4:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305379/fc-porto_casa-pia-ac/lineup/
Primeira Liga Portugal,3. Jornada,24.08.2025,21:30,Sporting Braga,AVS,2:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305376/sporting-braga_avs/lineup/
Primeira Liga Portugal,3. Jornada,25.08.2025,21:15,Estrela Amadora,FC Alverca,2:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305382/estrela-amadora_fc-alverca/lineup/
Primeira Liga Portugal,3. Jornada,06.09.2025,21:30,GD Estoril,CD Santa Clara,0:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305385/gd-estoril_cd-santa-clara/lineup/
Primeira Liga Portugal,4. Jornada,29.08.2025,21:15,Gil Vicente,Moreirense FC,2:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305400/gil-vicente_moreirense-fc/lineup/
Primeira Liga Portugal,4. Jornada,30.08.2025,16:30,Casa Pia AC,CD Nacional,0:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305394/casa-pia-ac_cd-nacional/lineup/
Primeira Liga Portugal,4. Jornada,30.08.2025,19:00,AVS,FC Famalicão,0:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305391/avs_fc-famalicao/lineup/
Primeira Liga Portugal,4. Jornada,30.08.2025,19:00,Vitória Guimarães,FC Arouca,1:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305409/vitoria-guimaraes_fc-arouca/lineup/
Primeira Liga Portugal,4. Jornada,30.08.2025,21:30,Sporting CP,FC Porto,1:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305412/sporting-cp_fc-porto/lineup/
Primeira Liga Portugal,4. Jornada,31.08.2025,16:30,CD Tondela,GD Estoril,2:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305406/cd-tondela_gd-estoril/lineup/
Primeira Liga Portugal,4. Jornada,31.08.2025,19:00,FC Alverca,SL Benfica,1:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305397/fc-alverca_sl-benfica/lineup/
Primeira Liga Portugal,4. Jornada,31.08.2025,21:30,CD Santa Clara,Estrela Amadora,0:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305403/cd-santa-clara_estrela-amadora/lineup/
Primeira Liga Portugal,4. Jornada,31.08.2025,21:30,Rio Ave FC,Sporting Braga,2:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305415/rio-ave-fc_sporting-braga/lineup/
Primeira Liga Portugal,5. Jornada,12.09.2025,21:15,FC Alverca,CD Tondela,1:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305421/fc-alverca_cd-tondela/lineup/
Primeira Liga Portugal,5. Jornada,12.09.2025,21:15,SL Benfica,CD Santa Clara,1:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305436/sl-benfica_cd-santa-clara/lineup/
Primeira Liga Portugal,5. Jornada,13.09.2025,16:30,Moreirense FC,Rio Ave FC,3:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305430/moreirense-fc_rio-ave-fc/lineup/
Primeira Liga Portugal,5. Jornada,13.09.2025,16:30,GD Estoril,AVS,3:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305439/gd-estoril_avs/lineup/
Primeira Liga Portugal,5. Jornada,13.09.2025,19:00,FC Porto,CD Nacional,1:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305442/fc-porto_cd-nacional/lineup/
Primeira Liga Portugal,5. Jornada,13.09.2025,21:30,FC Famalicão,Sporting CP,1:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305427/fc-famalicao_sporting-cp/lineup/
Primeira Liga Portugal,5. Jornada,14.09.2025,16:30,Estrela Amadora,Vitória Guimarães,0:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305418/estrela-amadora_vitoria-guimaraes/lineup/
Primeira Liga Portugal,5. Jornada,14.09.2025,19:00,FC Arouca,Casa Pia AC,0:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305424/fc-arouca_casa-pia-ac/lineup/
Primeira Liga Portugal,5. Jornada,14.09.2025,21:30,Sporting Braga,Gil Vicente,0:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305433/sporting-braga_gil-vicente/lineup/
Primeira Liga Portugal,6. Jornada,19.09.2025,21:15,Rio Ave FC,FC Porto,0:3,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305463/rio-ave-fc_fc-porto/lineup/
Primeira Liga Portugal,6. Jornada,20.09.2025,16:30,CD Santa Clara,FC Alverca,2:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305457/cd-santa-clara_fc-alverca/lineup/
Primeira Liga Portugal,6. Jornada,20.09.2025,16:30,CD Nacional,FC Arouca,1:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305460/cd-nacional_fc-arouca/lineup/
Primeira Liga Portugal,6. Jornada,20.09.2025,19:00,AVS,SL Benfica,0:3,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305445/avs_sl-benfica/lineup/
Primeira Liga Portugal,6. Jornada,20.09.2025,21:30,Vitória Guimarães,Sporting Braga,1:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305469/vitoria-guimaraes_sporting-braga/lineup/
Primeira Liga Portugal,6. Jornada,21.09.2025,16:30,CD Tondela,Estrela Amadora,0:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305454/cd-tondela_estrela-amadora/lineup/
Primeira Liga Portugal,6. Jornada,21.09.2025,19:00,Gil Vicente,GD Estoril,2:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305451/gil-vicente_gd-estoril/lineup/
Primeira Liga Portugal,6. Jornada,21.09.2025,21:30,Casa Pia AC,FC Famalicão,1:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305448/casa-pia-ac_fc-famalicao/lineup/
Primeira Liga Portugal,6. Jornada,22.09.2025,21:15,Sporting CP,Moreirense FC,3:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305466/sporting-cp_moreirense-fc/lineup/
Primeira Liga Portugal,7. Jornada,26.09.2025,21:15,SL Benfica,Gil Vicente,2:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305490/sl-benfica_gil-vicente/lineup/
Primeira Liga Portugal,7. Jornada,27.09.2025,16:30,Moreirense FC,Casa Pia AC,2:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305496/moreirense-fc_casa-pia-ac/lineup/
Primeira Liga Portugal,7. Jornada,27.09.2025,17:30,CD Santa Clara,CD Tondela,1:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305484/cd-santa-clara_cd-tondela/lineup/
Primeira Liga Portugal,7. Jornada,27.09.2025,19:00,Estrela Amadora,AVS,3:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305493/estrela-amadora_avs/lineup/
Primeira Liga Portugal,7. Jornada,27.09.2025,21:30,GD Estoril,Sporting CP,0:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305472/gd-estoril_sporting-cp/lineup/
Primeira Liga Portugal,7. Jornada,28.09.2025,16:30,FC Alverca,Vitória Guimarães,2:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305475/fc-alverca_vitoria-guimaraes/lineup/
Primeira Liga Portugal,7. Jornada,28.09.2025,19:00,Sporting Braga,CD Nacional,0:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305487/sporting-braga_cd-nacional/lineup/
Primeira Liga Portugal,7. Jornada,28.09.2025,21:30,FC Famalicão,Rio Ave FC,0:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305481/fc-famalicao_rio-ave-fc/lineup/
Primeira Liga Portugal,7. Jornada,29.09.2025,21:00,FC Arouca,FC Porto,0:4,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305478/fc-arouca_fc-porto/lineup/
Primeira Liga Portugal,8. Jornada,03.10.2025,21:15,Casa Pia AC,GD Estoril,2:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305502/casa-pia-ac_gd-estoril/lineup/
Primeira Liga Portugal,8. Jornada,04.10.2025,16:30,Gil Vicente,Estrela Amadora,2:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305511/gil-vicente_estrela-amadora/lineup/
Primeira Liga Portugal,8. Jornada,04.10.2025,16:30,CD Nacional,Moreirense FC,3:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305514/cd-nacional_moreirense-fc/lineup/
Primeira Liga Portugal,8. Jornada,04.10.2025,19:00,AVS,FC Alverca,1:3,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305499/avs_fc-alverca/lineup/
Primeira Liga Portugal,8. Jornada,04.10.2025,21:30,Vitória Guimarães,CD Santa Clara,2:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305517/vitoria-guimaraes_cd-santa-clara/lineup/
Primeira Liga Portugal,8. Jornada,05.10.2025,16:30,FC Arouca,FC Famalicão,1:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305505/fc-arouca_fc-famalicao/lineup/
Primeira Liga Portugal,8. Jornada,05.10.2025,18:30,Rio Ave FC,CD Tondela,3:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305508/rio-ave-fc_cd-tondela/lineup/
Primeira Liga Portugal,8. Jornada,05.10.2025,20:15,Sporting CP,Sporting Braga,1:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305520/sporting-cp_sporting-braga/lineup/
Primeira Liga Portugal,8. Jornada,05.10.2025,22:15,FC Porto,SL Benfica,0:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305523/fc-porto_sl-benfica/lineup/
Primeira Liga Portugal,9. Jornada,24.10.2025,21:15,FC Alverca,Gil Vicente,0:4,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305532/fc-alverca_gil-vicente/lineup/
Primeira Liga Portugal,9. Jornada,25.10.2025,19:00,CD Santa Clara,AVS,2:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305544/cd-santa-clara_avs/lineup/
Primeira Liga Portugal,9. Jornada,25.10.2025,21:30,Estrela Amadora,Rio Ave FC,1:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305529/estrela-amadora_rio-ave-fc/lineup/
Primeira Liga Portugal,9. Jornada,25.10.2025,21:30,SL Benfica,FC Arouca,5:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305547/sl-benfica_fc-arouca/lineup/
Primeira Liga Portugal,9. Jornada,26.10.2025,16:30,GD Estoril,CD Nacional,1:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305526/gd-estoril_cd-nacional/lineup/
Primeira Liga Portugal,9. Jornada,26.10.2025,16:30,FC Famalicão,Vitória Guimarães,2:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305535/fc-famalicao_vitoria-guimaraes/lineup/
Primeira Liga Portugal,9. Jornada,26.10.2025,19:00,CD Tondela,Sporting CP,0:3,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305550/cd-tondela_sporting-cp/lineup/
Primeira Liga Portugal,9. Jornada,26.10.2025,21:30,Sporting Braga,Casa Pia AC,4:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305541/sporting-braga_casa-pia-ac/lineup/
Primeira Liga Portugal,9. Jornada,27.10.2025,21:15,Moreirense FC,FC Porto,1:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305538/moreirense-fc_fc-porto/lineup/
Primeira Liga Portugal,10. Jornada,31.10.2025,21:15,Sporting CP,FC Alverca,2:0,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305565/sporting-cp_fc-alverca/lineup/
Primeira Liga Portugal,10. Jornada,01.11.2025,16:30,CD Nacional,FC Famalicão,0:1,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305568/cd-nacional_fc-famalicao/lineup/
Primeira Liga Portugal,10. Jornada,01.11.2025,19:00,Casa Pia AC,Estrela Amadora,3:5,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305556/casa-pia-ac_estrela-amadora/lineup/
Primeira Liga Portugal,10. Jornada,01.11.2025,19:00,Rio Ave FC,GD Estoril,0:4,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305562/rio-ave-fc_gd-estoril/lineup/
Primeira Liga Portugal,10. Jornada,01.11.2025,21:30,Vitória Guimarães,SL Benfica,0:3,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305577/vitoria-guimaraes_sl-benfica/lineup/
Primeira Liga Portugal,10. Jornada,02.11.2025,16:30,AVS,CD Tondela,2:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305553/avs_cd-tondela/lineup/
Primeira Liga Portugal,10. Jornada,02.11.2025,19:00,FC Arouca,Moreirense FC,0:2,Final,https://www.livefutbol.com/match-report/co123/primeira-liga/ma11305559/fc-arouca_moreirense-fc/lineup/
