competicion,jornada,fecha,hora,local,visitante,resultado,estado,enlace_partido
Eredivisie Holanda,1. Jornada,08.08.2025,20:00,Fortuna Sittard,Go Ahead Eagles,2:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11148231/fortuna-sittard_go-ahead-eagles/lineup/
Eredivisie Holanda,1. Jornada,09.08.2025,16:30,NEC Nijmegen,SBV Excelsior,5:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11148234/nec-nijmegen_sbv-excelsior/lineup/
Eredivisie Holanda,1. Jornada,09.08.2025,18:45,Feyenoord,NAC Breda,2:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11148237/feyenoord_nac-breda/lineup/
Eredivisie Holanda,1. Jornada,09.08.2025,20:00,Sc Heerenveen,FC Volendam,1:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11148240/sc-heerenveen_fc-volendam/lineup/
Eredivisie Holanda,1. Jornada,09.08.2025,21:00,PSV Eindhoven,Sparta Rotterdam,6:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11148243/psv-eindhoven_sparta-rotterdam/lineup/
Eredivisie Holanda,1. Jornada,10.08.2025,12:15,PEC Zwolle,FC Twente,1:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11148246/pec-zwolle_fc-twente/lineup/
Eredivisie Holanda,1. Jornada,10.08.2025,14:30,AFC Ajax,Telstar,2:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11148249/afc-ajax_telstar/lineup/
Eredivisie Holanda,1. Jornada,10.08.2025,14:30,AZ Alkmaar,FC Groningen,4:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11148252/az-alkmaar_fc-groningen/lineup/
Eredivisie Holanda,1. Jornada,10.08.2025,16:45,FC Utrecht,Heracles Almelo,4:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11148255/fc-utrecht_heracles-almelo/lineup/
Eredivisie Holanda,2. Jornada,15.08.2025,20:00,Telstar,PEC Zwolle,0:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150631/telstar_pec-zwolle/lineup/
Eredivisie Holanda,2. Jornada,16.08.2025,18:45,SBV Excelsior,Feyenoord,1:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150637/sbv-excelsior_feyenoord/lineup/
Eredivisie Holanda,2. Jornada,16.08.2025,20:00,Heracles Almelo,NEC Nijmegen,1:4,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150640/heracles-almelo_nec-nijmegen/lineup/
Eredivisie Holanda,2. Jornada,16.08.2025,21:00,FC Groningen,Sc Heerenveen,2:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150634/fc-groningen_sc-heerenveen/lineup/
Eredivisie Holanda,2. Jornada,17.08.2025,12:15,Go Ahead Eagles,AFC Ajax,2:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150643/go-ahead-eagles_afc-ajax/lineup/
Eredivisie Holanda,2. Jornada,17.08.2025,14:30,Sparta Rotterdam,FC Utrecht,2:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150646/sparta-rotterdam_fc-utrecht/lineup/
Eredivisie Holanda,2. Jornada,17.08.2025,14:30,FC Twente,PSV Eindhoven,0:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150649/fc-twente_psv-eindhoven/lineup/
Eredivisie Holanda,2. Jornada,17.08.2025,16:45,FC Volendam,AZ Alkmaar,2:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150652/fc-volendam_az-alkmaar/lineup/
Eredivisie Holanda,2. Jornada,17.08.2025,20:00,NAC Breda,Fortuna Sittard,2:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150655/nac-breda_fortuna-sittard/lineup/
Eredivisie Holanda,3. Jornada,23.08.2025,16:30,Go Ahead Eagles,Sparta Rotterdam,0:3,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150658/go-ahead-eagles_sparta-rotterdam/lineup/
Eredivisie Holanda,3. Jornada,23.08.2025,18:45,PSV Eindhoven,FC Groningen,4:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150661/psv-eindhoven_fc-groningen/lineup/
Eredivisie Holanda,3. Jornada,23.08.2025,21:00,Telstar,FC Volendam,2:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150664/telstar_fc-volendam/lineup/
Eredivisie Holanda,3. Jornada,24.08.2025,12:15,Sc Heerenveen,FC Twente,1:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150670/sc-heerenveen_fc-twente/lineup/
Eredivisie Holanda,3. Jornada,24.08.2025,14:30,FC Utrecht,SBV Excelsior,4:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150673/fc-utrecht_sbv-excelsior/lineup/
Eredivisie Holanda,3. Jornada,24.08.2025,14:30,NEC Nijmegen,NAC Breda,3:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150676/nec-nijmegen_nac-breda/lineup/
Eredivisie Holanda,3. Jornada,24.08.2025,16:45,AFC Ajax,Heracles Almelo,2:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150679/afc-ajax_heracles-almelo/lineup/
Eredivisie Holanda,3. Jornada,17.09.2025,20:00,Feyenoord,Fortuna Sittard,2:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150736/feyenoord_fortuna-sittard/lineup/
Eredivisie Holanda,3. Jornada,24.09.2025,20:00,AZ Alkmaar,PEC Zwolle,2:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150667/az-alkmaar_pec-zwolle/lineup/
Eredivisie Holanda,4. Jornada,29.08.2025,20:00,FC Groningen,Heracles Almelo,4:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150682/fc-groningen_heracles-almelo/lineup/
Eredivisie Holanda,4. Jornada,30.08.2025,16:30,FC Volendam,AFC Ajax,1:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150685/fc-volendam_afc-ajax/lineup/
Eredivisie Holanda,4. Jornada,30.08.2025,18:45,Sc Heerenveen,Go Ahead Eagles,2:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150688/sc-heerenveen_go-ahead-eagles/lineup/
Eredivisie Holanda,4. Jornada,30.08.2025,20:00,PSV Eindhoven,Telstar,0:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150691/psv-eindhoven_telstar/lineup/
Eredivisie Holanda,4. Jornada,30.08.2025,21:00,SBV Excelsior,FC Twente,1:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150694/sbv-excelsior_fc-twente/lineup/
Eredivisie Holanda,4. Jornada,31.08.2025,12:15,Fortuna Sittard,NEC Nijmegen,3:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150697/fortuna-sittard_nec-nijmegen/lineup/
Eredivisie Holanda,4. Jornada,31.08.2025,14:30,PEC Zwolle,FC Utrecht,0:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150700/pec-zwolle_fc-utrecht/lineup/
Eredivisie Holanda,4. Jornada,31.08.2025,14:30,Sparta Rotterdam,Feyenoord,0:4,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150703/sparta-rotterdam_feyenoord/lineup/
Eredivisie Holanda,4. Jornada,31.08.2025,16:45,NAC Breda,AZ Alkmaar,0:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150706/nac-breda_az-alkmaar/lineup/
Eredivisie Holanda,5. Jornada,13.09.2025,16:30,AFC Ajax,PEC Zwolle,3:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150709/afc-ajax_pec-zwolle/lineup/
Eredivisie Holanda,5. Jornada,13.09.2025,18:45,NEC Nijmegen,PSV Eindhoven,3:5,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150715/nec-nijmegen_psv-eindhoven/lineup/
Eredivisie Holanda,5. Jornada,13.09.2025,19:10,Go Ahead Eagles,FC Volendam,3:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150712/go-ahead-eagles_fc-volendam/lineup/
Eredivisie Holanda,5. Jornada,13.09.2025,21:00,Feyenoord,Sc Heerenveen,1:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150718/feyenoord_sc-heerenveen/lineup/
Eredivisie Holanda,5. Jornada,13.09.2025,21:00,FC Twente,NAC Breda,2:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150721/fc-twente_nac-breda/lineup/
Eredivisie Holanda,5. Jornada,14.09.2025,12:15,SBV Excelsior,Sparta Rotterdam,0:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150724/sbv-excelsior_sparta-rotterdam/lineup/
Eredivisie Holanda,5. Jornada,14.09.2025,14:30,FC Utrecht,FC Groningen,0:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150727/fc-utrecht_fc-groningen/lineup/
Eredivisie Holanda,5. Jornada,14.09.2025,14:30,Heracles Almelo,AZ Alkmaar,1:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150730/heracles-almelo_az-alkmaar/lineup/
Eredivisie Holanda,5. Jornada,14.09.2025,16:45,Telstar,Fortuna Sittard,1:3,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150733/telstar_fortuna-sittard/lineup/
Eredivisie Holanda,6. Jornada,19.09.2025,20:00,Sparta Rotterdam,FC Twente,1:5,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150739/sparta-rotterdam_fc-twente/lineup/
Eredivisie Holanda,6. Jornada,20.09.2025,16:30,FC Volendam,SBV Excelsior,1:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150742/fc-volendam_sbv-excelsior/lineup/
Eredivisie Holanda,6. Jornada,20.09.2025,18:45,FC Groningen,Telstar,2:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150745/fc-groningen_telstar/lineup/
Eredivisie Holanda,6. Jornada,20.09.2025,20:00,Fortuna Sittard,FC Utrecht,1:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150748/fortuna-sittard_fc-utrecht/lineup/
Eredivisie Holanda,6. Jornada,20.09.2025,21:00,NAC Breda,Heracles Almelo,2:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150751/nac-breda_heracles-almelo/lineup/
Eredivisie Holanda,6. Jornada,21.09.2025,12:15,PEC Zwolle,Go Ahead Eagles,0:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150754/pec-zwolle_go-ahead-eagles/lineup/
Eredivisie Holanda,6. Jornada,21.09.2025,14:30,PSV Eindhoven,AFC Ajax,2:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150757/psv-eindhoven_afc-ajax/lineup/
Eredivisie Holanda,6. Jornada,21.09.2025,14:30,Sc Heerenveen,NEC Nijmegen,3:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150760/sc-heerenveen_nec-nijmegen/lineup/
Eredivisie Holanda,6. Jornada,21.09.2025,16:45,AZ Alkmaar,Feyenoord,3:3,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150763/az-alkmaar_feyenoord/lineup/
Eredivisie Holanda,7. Jornada,26.09.2025,20:00,FC Twente,Fortuna Sittard,3:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150766/fc-twente_fortuna-sittard/lineup/
Eredivisie Holanda,7. Jornada,27.09.2025,16:30,AFC Ajax,NAC Breda,2:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150772/afc-ajax_nac-breda/lineup/
Eredivisie Holanda,7. Jornada,27.09.2025,18:45,FC Volendam,PEC Zwolle,2:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150775/fc-volendam_pec-zwolle/lineup/
Eredivisie Holanda,7. Jornada,27.09.2025,20:00,SBV Excelsior,PSV Eindhoven,1:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150778/sbv-excelsior_psv-eindhoven/lineup/
Eredivisie Holanda,7. Jornada,27.09.2025,21:00,Heracles Almelo,Sparta Rotterdam,3:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150787/heracles-almelo_sparta-rotterdam/lineup/
Eredivisie Holanda,7. Jornada,28.09.2025,12:15,NEC Nijmegen,AZ Alkmaar,2:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150781/nec-nijmegen_az-alkmaar/lineup/
Eredivisie Holanda,7. Jornada,28.09.2025,14:30,FC Groningen,Feyenoord,0:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150769/fc-groningen_feyenoord/lineup/
Eredivisie Holanda,7. Jornada,28.09.2025,14:30,FC Utrecht,Sc Heerenveen,2:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150784/fc-utrecht_sc-heerenveen/lineup/
Eredivisie Holanda,7. Jornada,28.09.2025,16:45,Telstar,Go Ahead Eagles,4:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150790/telstar_go-ahead-eagles/lineup/
Eredivisie Holanda,8. Jornada,03.10.2025,20:00,NAC Breda,FC Groningen,1:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150793/nac-breda_fc-groningen/lineup/
Eredivisie Holanda,8. Jornada,04.10.2025,16:30,Sparta Rotterdam,AFC Ajax,3:3,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150796/sparta-rotterdam_afc-ajax/lineup/
Eredivisie Holanda,8. Jornada,04.10.2025,18:45,Fortuna Sittard,FC Volendam,1:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150799/fortuna-sittard_fc-volendam/lineup/
Eredivisie Holanda,8. Jornada,04.10.2025,20:00,PEC Zwolle,PSV Eindhoven,0:4,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150802/pec-zwolle_psv-eindhoven/lineup/
Eredivisie Holanda,8. Jornada,04.10.2025,21:00,Sc Heerenveen,SBV Excelsior,2:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150805/sc-heerenveen_sbv-excelsior/lineup/
Eredivisie Holanda,8. Jornada,05.10.2025,12:15,FC Twente,Heracles Almelo,2:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150808/fc-twente_heracles-almelo/lineup/
Eredivisie Holanda,8. Jornada,05.10.2025,14:30,Feyenoord,FC Utrecht,3:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150814/feyenoord_fc-utrecht/lineup/
Eredivisie Holanda,8. Jornada,05.10.2025,16:45,AZ Alkmaar,Telstar,2:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150811/az-alkmaar_telstar/lineup/
Eredivisie Holanda,8. Jornada,05.10.2025,20:00,Go Ahead Eagles,NEC Nijmegen,1:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150817/go-ahead-eagles_nec-nijmegen/lineup/
Eredivisie Holanda,9. Jornada,18.10.2025,16:45,NEC Nijmegen,FC Twente,3:3,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150844/nec-nijmegen_fc-twente/lineup/
Eredivisie Holanda,9. Jornada,18.10.2025,18:45,FC Utrecht,FC Volendam,3:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150823/fc-utrecht_fc-volendam/lineup/
Eredivisie Holanda,9. Jornada,18.10.2025,18:45,PSV Eindhoven,Go Ahead Eagles,2:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150826/psv-eindhoven_go-ahead-eagles/lineup/
Eredivisie Holanda,9. Jornada,18.10.2025,21:00,AFC Ajax,AZ Alkmaar,0:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150829/afc-ajax_az-alkmaar/lineup/
Eredivisie Holanda,9. Jornada,18.10.2025,21:00,NAC Breda,PEC Zwolle,2:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150832/nac-breda_pec-zwolle/lineup/
Eredivisie Holanda,9. Jornada,19.10.2025,12:15,Telstar,Sc Heerenveen,2:3,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150841/telstar_sc-heerenveen/lineup/
Eredivisie Holanda,9. Jornada,19.10.2025,14:30,FC Groningen,Sparta Rotterdam,0:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150835/fc-groningen_sparta-rotterdam/lineup/
Eredivisie Holanda,9. Jornada,19.10.2025,14:30,SBV Excelsior,Fortuna Sittard,1:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150838/sbv-excelsior_fortuna-sittard/lineup/
Eredivisie Holanda,9. Jornada,19.10.2025,16:45,Heracles Almelo,Feyenoord,0:7,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150820/heracles-almelo_feyenoord/lineup/
Eredivisie Holanda,10. Jornada,24.10.2025,20:00,Sc Heerenveen,NAC Breda,3:3,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150847/sc-heerenveen_nac-breda/lineup/
Eredivisie Holanda,10. Jornada,25.10.2025,16:40,Fortuna Sittard,FC Groningen,1:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150850/fortuna-sittard_fc-groningen/lineup/
Eredivisie Holanda,10. Jornada,25.10.2025,18:45,Sparta Rotterdam,Telstar,1:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150856/sparta-rotterdam_telstar/lineup/
Eredivisie Holanda,10. Jornada,25.10.2025,20:00,FC Volendam,Heracles Almelo,3:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150853/fc-volendam_heracles-almelo/lineup/
Eredivisie Holanda,10. Jornada,25.10.2025,21:00,PEC Zwolle,NEC Nijmegen,2:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150859/pec-zwolle_nec-nijmegen/lineup/
Eredivisie Holanda,10. Jornada,26.10.2025,12:15,FC Twente,AFC Ajax,2:3,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150862/fc-twente_afc-ajax/lineup/
Eredivisie Holanda,10. Jornada,26.10.2025,14:30,Feyenoord,PSV Eindhoven,2:3,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150865/feyenoord_psv-eindhoven/lineup/
Eredivisie Holanda,10. Jornada,26.10.2025,16:45,AZ Alkmaar,FC Utrecht,4:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150871/az-alkmaar_fc-utrecht/lineup/
Eredivisie Holanda,10. Jornada,26.10.2025,20:00,Go Ahead Eagles,SBV Excelsior,2:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150868/go-ahead-eagles_sbv-excelsior/lineup/
Eredivisie Holanda,11. Jornada,31.10.2025,20:00,PSV Eindhoven,Fortuna Sittard,5:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150874/psv-eindhoven_fortuna-sittard/lineup/
Eredivisie Holanda,11. Jornada,01.11.2025,16:30,AFC Ajax,Sc Heerenveen,1:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150883/afc-ajax_sc-heerenveen/lineup/
Eredivisie Holanda,11. Jornada,01.11.2025,18:45,NAC Breda,Go Ahead Eagles,1:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150880/nac-breda_go-ahead-eagles/lineup/
Eredivisie Holanda,11. Jornada,01.11.2025,20:00,Feyenoord,FC Volendam,3:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150877/feyenoord_fc-volendam/lineup/
Eredivisie Holanda,11. Jornada,01.11.2025,21:00,Telstar,SBV Excelsior,2:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150886/telstar_sbv-excelsior/lineup/
Eredivisie Holanda,11. Jornada,02.11.2025,12:15,Heracles Almelo,PEC Zwolle,8:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150889/heracles-almelo_pec-zwolle/lineup/
Eredivisie Holanda,11. Jornada,02.11.2025,14:30,FC Groningen,FC Twente,1:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150892/fc-groningen_fc-twente/lineup/
Eredivisie Holanda,11. Jornada,02.11.2025,14:30,Sparta Rotterdam,AZ Alkmaar,0:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150895/sparta-rotterdam_az-alkmaar/lineup/
Eredivisie Holanda,11. Jornada,02.11.2025,16:45,FC Utrecht,NEC Nijmegen,1:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150898/fc-utrecht_nec-nijmegen/lineup/
Eredivisie Holanda,12. Jornada,07.11.2025,20:00,FC Twente,Telstar,0:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150901/fc-twente_telstar/lineup/
Eredivisie Holanda,12. Jornada,08.11.2025,16:30,SBV Excelsior,Heracles Almelo,1:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150904/sbv-excelsior_heracles-almelo/lineup/
Eredivisie Holanda,12. Jornada,08.11.2025,18:45,FC Volendam,NAC Breda,2:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150907/fc-volendam_nac-breda/lineup/
Eredivisie Holanda,12. Jornada,08.11.2025,20:00,Fortuna Sittard,Sc Heerenveen,2:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150910/fortuna-sittard_sc-heerenveen/lineup/
Eredivisie Holanda,12. Jornada,08.11.2025,21:00,PEC Zwolle,Sparta Rotterdam,1:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150913/pec-zwolle_sparta-rotterdam/lineup/
Eredivisie Holanda,12. Jornada,09.11.2025,12:15,FC Utrecht,AFC Ajax,2:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150916/fc-utrecht_afc-ajax/lineup/
Eredivisie Holanda,12. Jornada,09.11.2025,14:30,NEC Nijmegen,FC Groningen,2:0,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150922/nec-nijmegen_fc-groningen/lineup/
Eredivisie Holanda,12. Jornada,09.11.2025,16:45,AZ Alkmaar,PSV Eindhoven,1:5,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150919/az-alkmaar_psv-eindhoven/lineup/
Eredivisie Holanda,12. Jornada,09.11.2025,20:00,Go Ahead Eagles,Feyenoord,2:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150925/go-ahead-eagles_feyenoord/lineup/
Eredivisie Holanda,13. Jornada,22.11.2025,16:30,NAC Breda,PSV Eindhoven,0:1,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150943/nac-breda_psv-eindhoven/lineup/
Eredivisie Holanda,13. Jornada,22.11.2025,18:45,AFC Ajax,SBV Excelsior,1:2,Final,https://www.livefutbol.com/match-report/co37/eredivisie/ma11150928/afc-ajax_sbv-excelsior/lineup/
