competicion,jornada,fecha,hora,local,visitante,resultado,estado,enlace_partido
Süper Lig Turquía,1. Jornada,08.08.2025,20:30,Gaziantep FK,Galatasaray,0:3,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302778/gaziantep-fk_galatasaray/lineup/
Süper Lig Turquía,1. Jornada,09.08.2025,18:00,Samsunspor,Gençlerbirliği,2:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302772/samsunspor_genclerbirligi/lineup/
Süper Lig Turquía,1. Jornada,09.08.2025,20:30,Antalyaspor,Kasımpaşa SK,2:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302766/antalyaspor_kasimpasa-sk/lineup/
Süper Lig Turquía,1. Jornada,10.08.2025,18:00,Çaykur Rizespor,Göztepe,0:3,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302784/caykur-rizespor_goeztepe/lineup/
Süper Lig Turquía,1. Jornada,10.08.2025,20:30,Eyüpspor,Konyaspor,1:4,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302763/eyuepspor_konyaspor/lineup/
Süper Lig Turquía,1. Jornada,11.08.2025,20:30,Trabzonspor,Kocaelispor,1:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302769/trabzonspor_kocaelispor/lineup/
Süper Lig Turquía,1. Jornada,17.09.2025,19:00,Fatih Karagümrük,İstanbul Başakşehir,0:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302775/fatih-karaguemruek_stanbul-basaksehir/lineup/
Süper Lig Turquía,1. Jornada,17.09.2025,19:00,Fenerbahçe,Alanyaspor,2:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302781/fenerbahce_alanyaspor/lineup/
Süper Lig Turquía,1. Jornada,24.09.2025,19:00,Kayserispor,Beşiktaş,0:4,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302787/kayserispor_besiktas/lineup/
Süper Lig Turquía,2. Jornada,15.08.2025,20:30,Galatasaray,Fatih Karagümrük,3:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302808/galatasaray_fatih-karaguemruek/lineup/
Süper Lig Turquía,2. Jornada,16.08.2025,18:00,Kocaelispor,Samsunspor,0:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302814/kocaelispor_samsunspor/lineup/
Süper Lig Turquía,2. Jornada,16.08.2025,20:30,Alanyaspor,Çaykur Rizespor,0:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302799/alanyaspor_caykur-rizespor/lineup/
Süper Lig Turquía,2. Jornada,16.08.2025,20:30,Göztepe,Fenerbahçe,0:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302805/goeztepe_fenerbahce/lineup/
Süper Lig Turquía,2. Jornada,17.08.2025,18:00,Konyaspor,Gaziantep FK,3:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302793/konyaspor_gaziantep-fk/lineup/
Süper Lig Turquía,2. Jornada,17.08.2025,18:00,Gençlerbirliği,Antalyaspor,0:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302811/genclerbirligi_antalyaspor/lineup/
Süper Lig Turquía,2. Jornada,17.08.2025,20:30,Beşiktaş,Eyüpspor,2:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302796/besiktas_eyuepspor/lineup/
Süper Lig Turquía,2. Jornada,17.08.2025,20:30,İstanbul Başakşehir,Kayserispor,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302802/stanbul-basaksehir_kayserispor/lineup/
Süper Lig Turquía,2. Jornada,18.08.2025,20:30,Kasımpaşa SK,Trabzonspor,0:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302790/kasimpasa-sk_trabzonspor/lineup/
Süper Lig Turquía,3. Jornada,22.08.2025,20:30,Fatih Karagümrük,Göztepe,0:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302829/fatih-karaguemruek_goeztepe/lineup/
Süper Lig Turquía,3. Jornada,23.08.2025,20:30,Gaziantep FK,Gençlerbirliği,2:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302832/gaziantep-fk_genclerbirligi/lineup/
Süper Lig Turquía,3. Jornada,23.08.2025,20:30,Fenerbahçe,Kocaelispor,3:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302835/fenerbahce_kocaelispor/lineup/
Süper Lig Turquía,3. Jornada,24.08.2025,18:00,Trabzonspor,Antalyaspor,1:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302823/trabzonspor_antalyaspor/lineup/
Süper Lig Turquía,3. Jornada,24.08.2025,20:30,Kayserispor,Galatasaray,0:4,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302841/kayserispor_galatasaray/lineup/
Süper Lig Turquía,3. Jornada,25.08.2025,18:00,Eyüpspor,Alanyaspor,2:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302817/eyuepspor_alanyaspor/lineup/
Süper Lig Turquía,3. Jornada,17.09.2025,19:00,Samsunspor,Kasımpaşa SK,0:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302826/samsunspor_kasimpasa-sk/lineup/
Süper Lig Turquía,3. Jornada,22.10.2025,19:00,Konyaspor,Beşiktaş,0:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302820/konyaspor_besiktas/lineup/
Süper Lig Turquía,3. Jornada,22.10.2025,19:00,Çaykur Rizespor,İstanbul Başakşehir,0:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302838/caykur-rizespor_stanbul-basaksehir/lineup/
Süper Lig Turquía,4. Jornada,29.08.2025,20:30,Göztepe,Konyaspor,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302859/goeztepe_konyaspor/lineup/
Süper Lig Turquía,4. Jornada,30.08.2025,18:00,Kasımpaşa SK,Gaziantep FK,2:3,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302844/kasimpasa-sk_gaziantep-fk/lineup/
Süper Lig Turquía,4. Jornada,30.08.2025,18:00,Kocaelispor,Kayserispor,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302868/kocaelispor_kayserispor/lineup/
Süper Lig Turquía,4. Jornada,30.08.2025,20:30,Antalyaspor,Fatih Karagümrük,1:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302847/antalyaspor_fatih-karaguemruek/lineup/
Süper Lig Turquía,4. Jornada,30.08.2025,20:30,Galatasaray,Çaykur Rizespor,3:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302862/galatasaray_caykur-rizespor/lineup/
Süper Lig Turquía,4. Jornada,31.08.2025,18:00,İstanbul Başakşehir,Eyüpspor,0:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302856/stanbul-basaksehir_eyuepspor/lineup/
Süper Lig Turquía,4. Jornada,31.08.2025,18:00,Gençlerbirliği,Fenerbahçe,1:3,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302865/genclerbirligi_fenerbahce/lineup/
Süper Lig Turquía,4. Jornada,31.08.2025,20:30,Trabzonspor,Samsunspor,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302850/trabzonspor_samsunspor/lineup/
Süper Lig Turquía,4. Jornada,31.08.2025,20:30,Alanyaspor,Beşiktaş,2:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302853/alanyaspor_besiktas/lineup/
Süper Lig Turquía,5. Jornada,13.09.2025,16:00,Eyüpspor,Galatasaray,0:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302871/eyuepspor_galatasaray/lineup/
Süper Lig Turquía,5. Jornada,13.09.2025,16:00,Samsunspor,Antalyaspor,1:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302880/samsunspor_antalyaspor/lineup/
Süper Lig Turquía,5. Jornada,13.09.2025,16:00,Fatih Karagümrük,Kasımpaşa SK,0:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302883/fatih-karaguemruek_kasimpasa-sk/lineup/
Süper Lig Turquía,5. Jornada,13.09.2025,19:00,Konyaspor,Alanyaspor,1:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302874/konyaspor_alanyaspor/lineup/
Süper Lig Turquía,5. Jornada,13.09.2025,19:00,Beşiktaş,İstanbul Başakşehir,2:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302877/besiktas_stanbul-basaksehir/lineup/
Süper Lig Turquía,5. Jornada,14.09.2025,16:00,Kayserispor,Göztepe,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302895/kayserispor_goeztepe/lineup/
Süper Lig Turquía,5. Jornada,14.09.2025,18:00,Gaziantep FK,Kocaelispor,2:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302886/gaziantep-fk_kocaelispor/lineup/
Süper Lig Turquía,5. Jornada,14.09.2025,18:00,Fenerbahçe,Trabzonspor,1:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302889/fenerbahce_trabzonspor/lineup/
Süper Lig Turquía,5. Jornada,15.09.2025,19:00,Çaykur Rizespor,Gençlerbirliği,1:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302892/caykur-rizespor_genclerbirligi/lineup/
Süper Lig Turquía,6. Jornada,19.09.2025,19:00,Göztepe,Beşiktaş,3:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302913/goeztepe_besiktas/lineup/
Süper Lig Turquía,6. Jornada,20.09.2025,16:00,Gençlerbirliği,Eyüpspor,1:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302919/genclerbirligi_eyuepspor/lineup/
Süper Lig Turquía,6. Jornada,20.09.2025,19:00,Antalyaspor,Kayserispor,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302901/antalyaspor_kayserispor/lineup/
Süper Lig Turquía,6. Jornada,20.09.2025,19:00,Trabzonspor,Gaziantep FK,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302904/trabzonspor_gaziantep-fk/lineup/
Süper Lig Turquía,6. Jornada,21.09.2025,16:00,İstanbul Başakşehir,Alanyaspor,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302910/stanbul-basaksehir_alanyaspor/lineup/
Süper Lig Turquía,6. Jornada,21.09.2025,16:00,Kocaelispor,Çaykur Rizespor,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302922/kocaelispor_caykur-rizespor/lineup/
Süper Lig Turquía,6. Jornada,21.09.2025,19:00,Kasımpaşa SK,Fenerbahçe,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302898/kasimpasa-sk_fenerbahce/lineup/
Süper Lig Turquía,6. Jornada,21.09.2025,19:00,Samsunspor,Fatih Karagümrük,3:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302907/samsunspor_fatih-karaguemruek/lineup/
Süper Lig Turquía,6. Jornada,22.09.2025,19:00,Galatasaray,Konyaspor,3:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302916/galatasaray_konyaspor/lineup/
Süper Lig Turquía,7. Jornada,26.09.2025,19:00,Alanyaspor,Galatasaray,0:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302934/alanyaspor_galatasaray/lineup/
Süper Lig Turquía,7. Jornada,27.09.2025,16:00,Eyüpspor,Göztepe,0:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302925/eyuepspor_goeztepe/lineup/
Süper Lig Turquía,7. Jornada,27.09.2025,16:00,Gaziantep FK,Samsunspor,2:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302940/gaziantep-fk_samsunspor/lineup/
Süper Lig Turquía,7. Jornada,27.09.2025,19:00,Fatih Karagümrük,Trabzonspor,3:4,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302937/fatih-karaguemruek_trabzonspor/lineup/
Süper Lig Turquía,7. Jornada,28.09.2025,16:00,Konyaspor,İstanbul Başakşehir,2:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302928/konyaspor_stanbul-basaksehir/lineup/
Süper Lig Turquía,7. Jornada,28.09.2025,16:00,Çaykur Rizespor,Kasımpaşa SK,1:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302946/caykur-rizespor_kasimpasa-sk/lineup/
Süper Lig Turquía,7. Jornada,28.09.2025,19:00,Fenerbahçe,Antalyaspor,2:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302943/fenerbahce_antalyaspor/lineup/
Süper Lig Turquía,7. Jornada,28.09.2025,19:00,Kayserispor,Gençlerbirliği,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302949/kayserispor_genclerbirligi/lineup/
Süper Lig Turquía,7. Jornada,29.09.2025,19:00,Beşiktaş,Kocaelispor,3:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302931/besiktas_kocaelispor/lineup/
Süper Lig Turquía,8. Jornada,03.10.2025,19:00,Antalyaspor,Çaykur Rizespor,2:5,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302955/antalyaspor_caykur-rizespor/lineup/
Süper Lig Turquía,8. Jornada,03.10.2025,19:00,Trabzonspor,Kayserispor,4:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302958/trabzonspor_kayserispor/lineup/
Süper Lig Turquía,8. Jornada,04.10.2025,13:30,Gençlerbirliği,Alanyaspor,2:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302973/genclerbirligi_alanyaspor/lineup/
Süper Lig Turquía,8. Jornada,04.10.2025,16:00,Kocaelispor,Eyüpspor,1:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302976/kocaelispor_eyuepspor/lineup/
Süper Lig Turquía,8. Jornada,04.10.2025,19:00,Galatasaray,Beşiktaş,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302970/galatasaray_besiktas/lineup/
Süper Lig Turquía,8. Jornada,05.10.2025,13:30,Kasımpaşa SK,Konyaspor,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302952/kasimpasa-sk_konyaspor/lineup/
Süper Lig Turquía,8. Jornada,05.10.2025,16:00,Fatih Karagümrük,Gaziantep FK,0:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302964/fatih-karaguemruek_gaziantep-fk/lineup/
Süper Lig Turquía,8. Jornada,05.10.2025,19:00,Samsunspor,Fenerbahçe,0:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302961/samsunspor_fenerbahce/lineup/
Süper Lig Turquía,8. Jornada,05.10.2025,19:00,Göztepe,İstanbul Başakşehir,1:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302967/goeztepe_stanbul-basaksehir/lineup/
Süper Lig Turquía,9. Jornada,18.10.2025,13:30,Konyaspor,Kocaelispor,2:3,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302982/konyaspor_kocaelispor/lineup/
Süper Lig Turquía,9. Jornada,18.10.2025,16:00,Beşiktaş,Gençlerbirliği,1:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302985/besiktas_genclerbirligi/lineup/
Süper Lig Turquía,9. Jornada,18.10.2025,16:00,Çaykur Rizespor,Trabzonspor,1:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303000/caykur-rizespor_trabzonspor/lineup/
Süper Lig Turquía,9. Jornada,18.10.2025,19:00,İstanbul Başakşehir,Galatasaray,1:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302991/stanbul-basaksehir_galatasaray/lineup/
Süper Lig Turquía,9. Jornada,19.10.2025,13:30,Kayserispor,Samsunspor,1:3,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303003/kayserispor_samsunspor/lineup/
Süper Lig Turquía,9. Jornada,19.10.2025,16:00,Alanyaspor,Göztepe,1:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302988/alanyaspor_goeztepe/lineup/
Süper Lig Turquía,9. Jornada,19.10.2025,16:00,Gaziantep FK,Antalyaspor,3:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302994/gaziantep-fk_antalyaspor/lineup/
Süper Lig Turquía,9. Jornada,19.10.2025,19:00,Fenerbahçe,Fatih Karagümrük,2:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302997/fenerbahce_fatih-karaguemruek/lineup/
Süper Lig Turquía,9. Jornada,20.10.2025,19:00,Eyüpspor,Kasımpaşa SK,2:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11302979/eyuepspor_kasimpasa-sk/lineup/
Süper Lig Turquía,10. Jornada,24.10.2025,19:00,Fatih Karagümrük,Kayserispor,2:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303018/fatih-karaguemruek_kayserispor/lineup/
Süper Lig Turquía,10. Jornada,25.10.2025,16:00,Kocaelispor,Alanyaspor,2:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303030/kocaelispor_alanyaspor/lineup/
Süper Lig Turquía,10. Jornada,25.10.2025,19:00,Trabzonspor,Eyüpspor,2:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303012/trabzonspor_eyuepspor/lineup/
Süper Lig Turquía,10. Jornada,26.10.2025,12:30,Antalyaspor,İstanbul Başakşehir,0:4,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303009/antalyaspor_stanbul-basaksehir/lineup/
Süper Lig Turquía,10. Jornada,26.10.2025,15:00,Galatasaray,Göztepe,3:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303024/galatasaray_goeztepe/lineup/
Süper Lig Turquía,10. Jornada,26.10.2025,15:00,Gençlerbirliği,Konyaspor,1:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303027/genclerbirligi_konyaspor/lineup/
Süper Lig Turquía,10. Jornada,26.10.2025,18:00,Kasımpaşa SK,Beşiktaş,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303006/kasimpasa-sk_besiktas/lineup/
Süper Lig Turquía,10. Jornada,27.10.2025,18:00,Samsunspor,Çaykur Rizespor,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303015/samsunspor_caykur-rizespor/lineup/
Süper Lig Turquía,10. Jornada,27.10.2025,18:00,Gaziantep FK,Fenerbahçe,0:4,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303021/gaziantep-fk_fenerbahce/lineup/
Süper Lig Turquía,11. Jornada,31.10.2025,18:00,İstanbul Başakşehir,Kocaelispor,1:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303045/stanbul-basaksehir_kocaelispor/lineup/
Süper Lig Turquía,11. Jornada,01.11.2025,15:00,Göztepe,Gençlerbirliği,1:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303048/goeztepe_genclerbirligi/lineup/
Süper Lig Turquía,11. Jornada,01.11.2025,18:00,Galatasaray,Trabzonspor,0:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303051/galatasaray_trabzonspor/lineup/
Süper Lig Turquía,11. Jornada,02.11.2025,12:30,Konyaspor,Samsunspor,1:3,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303036/konyaspor_samsunspor/lineup/
Süper Lig Turquía,11. Jornada,02.11.2025,15:00,Kayserispor,Kasımpaşa SK,3:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303057/kayserispor_kasimpasa-sk/lineup/
Süper Lig Turquía,11. Jornada,02.11.2025,18:00,Beşiktaş,Fenerbahçe,2:3,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303039/besiktas_fenerbahce/lineup/
Süper Lig Turquía,11. Jornada,03.11.2025,18:00,Eyüpspor,Antalyaspor,0:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303033/eyuepspor_antalyaspor/lineup/
Süper Lig Turquía,11. Jornada,03.11.2025,18:00,Alanyaspor,Gaziantep FK,0:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303042/alanyaspor_gaziantep-fk/lineup/
Süper Lig Turquía,11. Jornada,03.11.2025,18:00,Çaykur Rizespor,Fatih Karagümrük,1:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303054/caykur-rizespor_fatih-karaguemruek/lineup/
Süper Lig Turquía,12. Jornada,07.11.2025,18:00,Gençlerbirliği,İstanbul Başakşehir,2:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303081/genclerbirligi_stanbul-basaksehir/lineup/
Süper Lig Turquía,12. Jornada,08.11.2025,12:30,Gaziantep FK,Çaykur Rizespor,2:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303075/gaziantep-fk_caykur-rizespor/lineup/
Süper Lig Turquía,12. Jornada,08.11.2025,15:00,Trabzonspor,Alanyaspor,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303066/trabzonspor_alanyaspor/lineup/
Süper Lig Turquía,12. Jornada,08.11.2025,18:00,Kasımpaşa SK,Göztepe,0:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303060/kasimpasa-sk_goeztepe/lineup/
Süper Lig Turquía,12. Jornada,08.11.2025,18:00,Antalyaspor,Beşiktaş,1:3,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303063/antalyaspor_besiktas/lineup/
Süper Lig Turquía,12. Jornada,09.11.2025,12:30,Fatih Karagümrük,Konyaspor,2:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303072/fatih-karaguemruek_konyaspor/lineup/
Süper Lig Turquía,12. Jornada,09.11.2025,15:00,Kocaelispor,Galatasaray,1:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303084/kocaelispor_galatasaray/lineup/
Süper Lig Turquía,12. Jornada,09.11.2025,18:00,Samsunspor,Eyüpspor,1:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303069/samsunspor_eyuepspor/lineup/
Süper Lig Turquía,12. Jornada,09.11.2025,18:00,Fenerbahçe,Kayserispor,4:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303078/fenerbahce_kayserispor/lineup/
Süper Lig Turquía,13. Jornada,22.11.2025,12:30,Kayserispor,Gaziantep FK,0:3,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303111/kayserispor_gaziantep-fk/lineup/
Süper Lig Turquía,13. Jornada,22.11.2025,15:00,Eyüpspor,Fatih Karagümrük,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303087/eyuepspor_fatih-karaguemruek/lineup/
Süper Lig Turquía,13. Jornada,22.11.2025,18:00,Galatasaray,Gençlerbirliği,3:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303105/galatasaray_genclerbirligi/lineup/
Süper Lig Turquía,13. Jornada,23.11.2025,12:30,Göztepe,Kocaelispor,0:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303102/goeztepe_kocaelispor/lineup/
Süper Lig Turquía,13. Jornada,23.11.2025,15:00,Beşiktaş,Samsunspor,1:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303093/besiktas_samsunspor/lineup/
Süper Lig Turquía,13. Jornada,23.11.2025,15:00,Alanyaspor,Kasımpaşa SK,1:2,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303096/alanyaspor_kasimpasa-sk/lineup/
Süper Lig Turquía,13. Jornada,23.11.2025,18:00,Çaykur Rizespor,Fenerbahçe,2:5,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303108/caykur-rizespor_fenerbahce/lineup/
Süper Lig Turquía,13. Jornada,24.11.2025,18:00,Konyaspor,Antalyaspor,0:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303090/konyaspor_antalyaspor/lineup/
Süper Lig Turquía,13. Jornada,24.11.2025,18:00,İstanbul Başakşehir,Trabzonspor,3:4,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303099/stanbul-basaksehir_trabzonspor/lineup/
Süper Lig Turquía,14. Jornada,28.11.2025,18:00,Kocaelispor,Gençlerbirliği,1:0,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303138/kocaelispor_genclerbirligi/lineup/
Süper Lig Turquía,14. Jornada,29.11.2025,12:30,Çaykur Rizespor,Kayserispor,0:1,Final,https://www.livefutbol.com/match-report/co116/sueperlig/ma11303135/caykur-rizespor_kayserispor/lineup/
